"OrderId","OrderDate","CustomerId","ProductId","Quantity","UnitPrice","LineTotal","Channel","Shipped"
"4610","2024-10-02","33","97","33","700.42","23113.86","Direct","TRUE"
"4611","2024-11-25","367","49","14","27.36","383.04","Online","TRUE"
"4612","2026-07-09","290","94","32","76.01","2432.32","Online","TRUE"
"4613","2025-01-01","136","113","26","293.33","7626.58","Partner","TRUE"
"4614","2025-11-29","278","50","10","570.66","5706.6","Partner","TRUE"
"4615","2025-10-23","222","78","37","1044.45","38644.65","Online","TRUE"
"4616","2026-01-15","456","193","14","542.54","7595.56","Online","TRUE"
"4617","2025-04-02","405","104","38","801.84","30469.92","Retail","TRUE"
"4618","2025-10-23","77","132","11","1167.13","12838.43","Direct","TRUE"
"4619","2026-04-18","194","52","12","1027.59","12331.08","Retail","FALSE"
"4620","2025-06-24","296","8","4","486.5","1946","Retail","TRUE"
"4621","2024-12-19","298","50","22","260.35","5727.7","Partner","TRUE"
"4622","2025-09-01","417","115","35","575.73","20150.55","Retail","TRUE"
"4623","2026-02-06","46","149","29","287.58","8339.82","Online","TRUE"
"4624","2025-08-07","479","14","39","109.9","4286.1","Direct","TRUE"
"4625","2025-11-09","463","163","10","797.85","7978.5","Retail","FALSE"
"4626","2026-08-05","413","54","3","483.38","1450.14","Direct","TRUE"
"4627","2025-09-14","36","41","38","859.86","32674.68","Direct","TRUE"
"4628","2025-02-23","174","68","19","586.29","11139.51","Partner","TRUE"
"4629","2025-04-28","199","14","13","735.64","9563.32","Partner","FALSE"
"4630","2025-04-22","335","156","1","66.01","66.01","Online","TRUE"
"4631","2026-04-20","80","150","13","545.56","7092.28","Partner","FALSE"
"4632","2025-04-08","110","115","16","374.44","5991.04","Partner","TRUE"
"4633","2025-10-15","412","102","20","75.03","1500.6","Retail","TRUE"
"4634","2024-11-06","104","21","1","608.08","608.08","Online","TRUE"
"4635","2026-03-13","301","99","38","38.26","1453.88","Direct","FALSE"
"4636","2024-12-08","397","189","22","606.34","13339.48","Direct","TRUE"
"4637","2024-12-21","277","1","27","349.95","9448.65","Partner","FALSE"
"4638","2025-10-01","15","19","5","896","4480","Direct","TRUE"
"4639","2025-06-14","164","125","18","138.9","2500.2","Partner","TRUE"
"4640","2024-11-17","395","160","25","250.12","6253","Direct","TRUE"
"4641","2026-06-15","340","173","39","803.17","31323.63","Direct","TRUE"
"4642","2026-03-02","393","158","22","874.97","19249.34","Retail","TRUE"
"4643","2024-10-08","199","86","11","251.43","2765.73","Retail","FALSE"
"4644","2024-09-23","373","84","5","354.82","1774.1","Direct","TRUE"
"4645","2024-12-01","447","10","6","207.09","1242.54","Online","TRUE"
"4646","2026-02-02","442","44","24","1008.24","24197.76","Retail","TRUE"
"4647","2024-10-24","430","98","5","349.91","1749.55","Retail","FALSE"
"4648","2025-01-08","398","59","17","311.89","5302.13","Direct","TRUE"
"4649","2025-06-23","499","145","39","64.25","2505.75","Retail","TRUE"
"4650","2024-12-28","488","157","20","454.05","9081","Partner","TRUE"
"4651","2025-07-23","495","162","12","1036.06","12432.72","Direct","TRUE"
"4652","2024-12-16","335","79","3","218.21","654.63","Online","TRUE"
"4653","2024-12-28","411","82","16","113.53","1816.48","Online","TRUE"
"4654","2025-09-16","443","167","13","642.58","8353.54","Direct","TRUE"
"4655","2026-05-31","230","57","22","753.75","16582.5","Partner","TRUE"
"4656","2025-08-17","260","170","24","336.4","8073.6","Retail","TRUE"
"4657","2025-05-12","240","177","19","68.19","1295.61","Retail","TRUE"
"4658","2025-03-18","431","6","12","100.82","1209.84","Partner","FALSE"
"4659","2025-03-04","106","120","4","214.24","856.96","Direct","TRUE"
"4660","2026-04-18","449","31","21","1051.97","22091.37","Retail","TRUE"
"4661","2024-12-04","376","180","13","93.79","1219.27","Online","FALSE"
"4662","2025-06-30","75","9","39","977.68","38129.52","Direct","TRUE"
"4663","2026-06-21","76","151","36","551.72","19861.92","Partner","FALSE"
"4664","2024-12-23","30","186","2","1168.36","2336.72","Retail","TRUE"
"4665","2025-09-22","344","25","37","1141.78","42245.86","Online","TRUE"
"4666","2026-02-18","160","15","2","169.38","338.76","Partner","TRUE"
"4667","2025-09-11","355","13","39","728.95","28429.05","Partner","TRUE"
"4668","2026-06-30","227","131","2","881.68","1763.36","Online","FALSE"
"4669","2025-09-17","494","154","32","1113.78","35640.96","Online","TRUE"
"4670","2026-04-14","154","89","19","398.8","7577.2","Online","TRUE"
"4671","2025-11-18","344","87","3","679.75","2039.25","Retail","TRUE"
"4672","2026-03-25","320","197","3","831.27","2493.81","Partner","TRUE"
"4673","2024-12-16","257","131","11","1000.44","11004.84","Retail","TRUE"
"4674","2025-06-08","168","72","3","290.99","872.97","Online","FALSE"
"4675","2025-11-19","133","34","18","1039.48","18710.64","Online","TRUE"
"4676","2024-12-29","333","44","16","1141.33","18261.28","Partner","TRUE"
"4677","2026-05-18","244","71","3","483.7","1451.1","Direct","TRUE"
"4678","2026-02-01","474","184","35","965.92","33807.2","Online","FALSE"
"4679","2025-12-31","297","45","5","689","3445","Retail","TRUE"
"4680","2026-01-20","196","43","10","908.68","9086.8","Partner","TRUE"
"4681","2026-03-13","491","186","39","1161.58","45301.62","Retail","TRUE"
"4682","2025-11-22","362","181","23","671.66","15448.18","Online","TRUE"
"4683","2026-08-29","127","150","8","355.46","2843.68","Online","FALSE"
"4684","2025-01-18","324","143","11","1153.6","12689.6","Partner","FALSE"
"4685","2024-12-05","378","86","31","1124.07","34846.17","Direct","TRUE"
"4686","2025-06-11","451","181","36","342.23","12320.28","Partner","TRUE"
"4687","2025-06-24","160","72","1","685.16","685.16","Retail","TRUE"
"4688","2025-06-18","455","8","25","757.5","18937.5","Online","TRUE"
"4689","2025-10-07","113","149","37","231.03","8548.11","Partner","TRUE"
"4690","2025-01-03","437","178","15","906.02","13590.3","Retail","TRUE"
"4691","2025-12-09","497","185","37","408.73","15123.01","Partner","TRUE"
"4692","2026-01-16","207","74","3","576.44","1729.32","Retail","FALSE"
"4693","2024-10-27","157","184","1","453.86","453.86","Online","TRUE"
"4694","2025-05-20","82","165","8","835.77","6686.16","Partner","TRUE"
"4695","2025-09-24","40","72","34","971.37","33026.58","Retail","TRUE"
"4696","2026-04-27","225","62","36","96.97","3490.92","Retail","TRUE"
"4697","2026-05-11","231","196","23","951.02","21873.46","Partner","TRUE"
"4698","2025-07-26","314","45","34","396.97","13496.98","Online","TRUE"
"4699","2026-06-22","428","28","26","1084.52","28197.52","Partner","TRUE"
"4700","2025-05-10","423","96","15","757.23","11358.45","Retail","TRUE"
"4701","2026-01-31","261","58","8","1100.47","8803.76","Direct","TRUE"
"4702","2026-08-23","121","159","33","27.32","901.56","Retail","TRUE"
"4703","2026-01-16","483","110","12","922.36","11068.32","Direct","TRUE"
"4704","2024-11-29","353","2","6","904.33","5425.98","Partner","FALSE"
"4705","2025-02-09","273","11","35","282.43","9885.05","Online","TRUE"
"4706","2026-04-26","5","197","1","551.11","551.11","Retail","TRUE"
"4707","2026-05-26","135","150","18","794.28","14297.04","Retail","TRUE"
"4708","2025-06-03","495","48","16","633.66","10138.56","Direct","TRUE"
"4709","2025-01-11","227","135","2","173.3","346.6","Direct","TRUE"
"4710","2026-04-24","309","48","10","744.36","7443.6","Online","TRUE"
"4711","2024-11-08","168","147","33","308.42","10177.86","Direct","FALSE"
"4712","2026-08-10","434","192","26","413.46","10749.96","Retail","TRUE"
"4713","2025-05-30","66","97","36","865.47","31156.92","Partner","TRUE"
"4714","2025-02-01","192","40","18","1086.32","19553.76","Partner","TRUE"
"4715","2025-10-20","393","192","5","507.55","2537.75","Retail","TRUE"
"4716","2026-04-30","454","141","32","350.09","11202.88","Retail","TRUE"
"4717","2025-01-03","340","183","19","629.83","11966.77","Partner","FALSE"
"4718","2025-10-06","32","170","33","1103.1","36402.3","Retail","TRUE"
"4719","2025-03-26","26","166","31","1000.63","31019.53","Retail","FALSE"
"4720","2024-12-08","49","167","21","472.94","9931.74","Online","TRUE"
"4721","2026-03-01","286","121","30","156.9","4707","Direct","FALSE"
"4722","2025-04-19","236","160","6","960.72","5764.32","Partner","TRUE"
"4723","2024-10-30","456","194","24","1140.5","27372","Online","TRUE"
"4724","2025-10-15","182","89","15","1013.89","15208.35","Online","TRUE"
"4725","2026-01-07","462","145","5","87.68","438.4","Partner","TRUE"
"4726","2024-11-14","458","159","9","938.49","8446.41","Online","FALSE"
"4727","2026-09-11","93","110","14","703.99","9855.86","Retail","TRUE"
"4728","2025-08-31","127","86","37","128.64","4759.68","Retail","TRUE"
"4729","2025-01-29","23","186","33","312.15","10300.95","Direct","TRUE"
"4730","2024-12-06","304","54","27","67.16","1813.32","Partner","TRUE"
"4731","2025-05-18","7","14","36","757.02","27252.72","Partner","TRUE"
"4732","2026-07-17","12","17","25","1083.65","27091.25","Retail","TRUE"
"4733","2025-03-09","316","174","19","643.34","12223.46","Retail","TRUE"
"4734","2026-06-15","121","25","32","698","22336","Partner","TRUE"
"4735","2025-08-25","170","104","12","1114.54","13374.48","Direct","FALSE"
"4736","2026-07-12","345","70","2","838.9","1677.8","Direct","TRUE"
"4737","2025-02-11","81","6","35","524.75","18366.25","Direct","TRUE"
"4738","2025-11-21","442","59","23","924.66","21267.18","Retail","TRUE"
"4739","2025-01-05","123","18","2","1077.2","2154.4","Direct","FALSE"
"4740","2026-08-16","442","127","18","101.05","1818.9","Direct","TRUE"
"4741","2025-01-22","301","21","37","1026.52","37981.24","Partner","TRUE"
"4742","2024-12-04","40","79","4","842.14","3368.56","Partner","TRUE"
"4743","2025-02-27","284","15","10","179.09","1790.9","Retail","TRUE"
"4744","2026-01-08","94","18","11","381.56","4197.16","Retail","FALSE"
"4745","2025-12-08","171","101","16","155.59","2489.44","Online","TRUE"
"4746","2026-01-05","44","176","9","536.84","4831.56","Online","TRUE"
"4747","2025-05-19","21","162","26","1072.06","27873.56","Partner","FALSE"
"4748","2026-09-12","94","56","19","148.5","2821.5","Direct","FALSE"
"4749","2025-08-29","142","99","27","114.92","3102.84","Direct","TRUE"
"4750","2026-08-19","49","44","23","593.42","13648.66","Retail","TRUE"
"4751","2025-10-02","429","9","37","973.76","36029.12","Retail","FALSE"
"4752","2025-04-13","169","190","15","250.2","3753","Retail","TRUE"
"4753","2024-12-04","468","40","31","846.73","26248.63","Partner","TRUE"
"4754","2025-03-15","6","111","32","888.7","28438.4","Online","TRUE"
"4755","2025-11-20","346","68","20","529.26","10585.2","Online","TRUE"
"4756","2025-11-10","289","18","17","1182.03","20094.51","Retail","TRUE"
"4757","2025-01-03","272","93","37","702.46","25991.02","Retail","TRUE"
"4758","2026-02-07","189","112","33","589.9","19466.7","Online","TRUE"
"4759","2026-02-25","127","59","14","907.6","12706.4","Partner","TRUE"
"4760","2026-09-03","133","115","6","507.97","3047.82","Retail","TRUE"
"4761","2026-04-15","431","154","11","327.26","3599.86","Direct","TRUE"
"4762","2026-02-25","262","104","19","601.67","11431.73","Retail","TRUE"
"4763","2025-09-08","486","59","19","119.38","2268.22","Retail","FALSE"
"4764","2025-06-28","173","93","5","43.34","216.7","Partner","FALSE"
"4765","2026-02-27","415","21","33","423.83","13986.39","Partner","FALSE"
"4766","2025-11-22","25","172","10","182.68","1826.8","Direct","TRUE"
"4767","2025-02-23","236","186","34","1077.32","36628.88","Online","TRUE"
"4768","2025-05-05","364","168","5","844.91","4224.55","Retail","TRUE"
"4769","2026-03-23","159","133","13","412.56","5363.28","Retail","TRUE"
"4770","2024-10-13","346","141","14","798.54","11179.56","Online","FALSE"
"4771","2024-09-19","490","63","7","1004.15","7029.05","Direct","TRUE"
"4772","2025-01-09","1","63","8","31.88","255.04","Retail","TRUE"
"4773","2025-04-27","389","16","7","332.84","2329.88","Partner","FALSE"
"4774","2025-07-20","246","158","35","86.85","3039.75","Partner","TRUE"
"4775","2024-11-16","287","132","34","911.54","30992.36","Direct","TRUE"
"4776","2025-12-26","353","107","24","746.48","17915.52","Partner","TRUE"
"4777","2025-06-05","90","72","30","699.6","20988","Direct","FALSE"
"4778","2025-10-21","5","167","39","352.32","13740.48","Online","TRUE"
"4779","2025-01-12","341","111","5","752.4","3762","Online","TRUE"
"4780","2025-01-26","21","16","13","405.12","5266.56","Direct","TRUE"
"4781","2026-02-14","103","105","10","636.71","6367.1","Partner","TRUE"
"4782","2025-10-22","161","100","39","941.36","36713.04","Retail","FALSE"
"4783","2026-05-21","111","141","8","1136.27","9090.16","Retail","TRUE"
"4784","2025-03-01","53","70","6","128","768","Direct","TRUE"
"4785","2026-08-21","22","37","6","922.21","5533.26","Retail","TRUE"
"4786","2025-12-23","408","114","39","239.24","9330.36","Retail","TRUE"
"4787","2026-01-27","257","64","19","811.82","15424.58","Direct","TRUE"
"4788","2026-02-17","230","5","5","657.21","3286.05","Retail","TRUE"
"4789","2025-10-23","89","18","24","360.2","8644.8","Direct","TRUE"
"4790","2025-02-16","192","138","9","242.2","2179.8","Retail","FALSE"
"4791","2025-01-25","399","95","14","599.21","8388.94","Online","TRUE"
"4792","2025-09-20","330","195","26","1000.01","26000.26","Online","TRUE"
"4793","2026-07-02","396","138","33","245.16","8090.28","Partner","TRUE"
"4794","2025-08-20","72","183","38","878.18","33370.84","Retail","TRUE"
"4795","2024-10-23","332","26","16","1093.22","17491.52","Direct","TRUE"
"4796","2024-11-09","460","161","15","817.02","12255.3","Partner","TRUE"
"4797","2024-11-03","468","74","38","113.63","4317.94","Online","TRUE"
"4798","2025-03-29","486","80","16","1140.39","18246.24","Online","TRUE"
"4799","2026-08-15","245","10","16","429.26","6868.16","Online","TRUE"
"4800","2024-10-28","111","157","17","536.57","9121.69","Retail","TRUE"
"4801","2026-07-06","287","94","23","1035.89","23825.47","Retail","FALSE"
"4802","2025-09-07","451","72","11","486.17","5347.87","Partner","TRUE"
"4803","2026-06-15","342","6","1","241.29","241.29","Retail","FALSE"
"4804","2025-01-26","75","83","16","998.72","15979.52","Direct","FALSE"
"4805","2025-09-17","92","97","34","1138.57","38711.38","Online","TRUE"
"4806","2026-05-19","58","164","3","490.97","1472.91","Retail","TRUE"
"4807","2026-03-31","146","157","29","1150.58","33366.82","Retail","TRUE"
"4808","2025-04-12","160","38","30","874.56","26236.8","Partner","FALSE"
"4809","2026-03-13","413","35","29","1013","29377","Direct","FALSE"
"4810","2025-06-17","348","10","34","198.42","6746.28","Direct","TRUE"
"4811","2025-04-30","64","188","31","61.08","1893.48","Partner","TRUE"
"4812","2025-10-11","76","25","6","806.55","4839.3","Direct","TRUE"
"4813","2026-07-28","107","71","29","358.22","10388.38","Retail","TRUE"
"4814","2026-03-08","494","77","39","1076.3","41975.7","Retail","TRUE"
"4815","2026-06-05","40","148","34","169.67","5768.78","Partner","TRUE"
"4816","2026-04-13","458","16","36","1173.99","42263.64","Retail","TRUE"
"4817","2025-03-15","242","102","32","486.2","15558.4","Online","TRUE"
"4818","2025-07-12","444","151","11","861.85","9480.35","Retail","TRUE"
"4819","2024-10-24","192","194","12","621.47","7457.64","Partner","TRUE"
"4820","2025-08-14","454","97","8","110.83","886.64","Partner","TRUE"
"4821","2025-10-19","79","3","23","773.33","17786.59","Direct","TRUE"
"4822","2024-10-27","225","110","15","610.29","9154.35","Retail","TRUE"
"4823","2024-12-28","398","188","7","809.61","5667.27","Partner","TRUE"
"4824","2025-01-28","336","160","30","194.02","5820.6","Direct","FALSE"
"4825","2024-10-22","308","129","14","716.31","10028.34","Partner","FALSE"
"4826","2025-11-11","87","33","3","789.48","2368.44","Direct","FALSE"
"4827","2025-03-06","375","118","6","1024.5","6147","Direct","FALSE"
"4828","2026-01-07","464","180","36","505.81","18209.16","Direct","TRUE"
"4829","2025-12-29","74","22","37","408.99","15132.63","Online","FALSE"
"4830","2025-06-25","104","191","9","1053.82","9484.38","Direct","TRUE"
"4831","2026-04-07","122","48","30","187.54","5626.2","Direct","TRUE"
"4832","2025-07-06","417","80","8","29.3","234.4","Online","TRUE"
"4833","2024-09-20","221","172","4","151.65","606.6","Retail","TRUE"
"4834","2025-07-30","338","116","8","620.25","4962","Partner","TRUE"
"4835","2025-01-08","121","133","24","237.85","5708.4","Online","TRUE"
"4836","2025-01-05","311","198","19","673.37","12794.03","Online","FALSE"
"4837","2026-03-03","431","118","4","609.71","2438.84","Partner","TRUE"
"4838","2025-02-09","377","78","29","235.09","6817.61","Direct","TRUE"
"4839","2026-05-02","33","89","13","467.12","6072.56","Partner","TRUE"
"4840","2025-09-27","277","144","20","610.47","12209.4","Direct","FALSE"
"4841","2025-12-13","485","122","18","528.17","9507.06","Online","FALSE"
"4842","2025-06-07","100","92","10","209.64","2096.4","Retail","FALSE"
"4843","2024-10-29","203","133","21","1156.06","24277.26","Retail","TRUE"
"4844","2026-05-11","133","173","18","768.94","13840.92","Partner","TRUE"
"4845","2026-01-15","39","107","35","121.24","4243.4","Direct","TRUE"
"4846","2025-01-06","143","34","12","491.82","5901.84","Partner","TRUE"
"4847","2026-08-11","358","51","12","1119.31","13431.72","Online","TRUE"
"4848","2026-03-17","209","164","27","715.54","19319.58","Online","TRUE"
"4849","2025-03-20","390","93","26","748.23","19453.98","Retail","FALSE"
"4850","2026-02-16","373","4","1","41.91","41.91","Online","TRUE"
"4851","2025-07-10","116","49","3","915.16","2745.48","Retail","TRUE"
"4852","2025-11-23","257","105","15","210.45","3156.75","Retail","FALSE"
"4853","2026-08-07","235","95","24","223.85","5372.4","Direct","TRUE"
"4854","2025-09-05","95","44","13","423.78","5509.14","Retail","TRUE"
"4855","2025-07-12","291","22","2","1174.59","2349.18","Online","TRUE"
"4856","2026-07-17","242","127","39","163.79","6387.81","Partner","TRUE"
"4857","2025-07-31","86","190","13","668.89","8695.57","Partner","FALSE"
"4858","2026-05-06","486","107","33","804.27","26540.91","Retail","TRUE"
"4859","2025-05-04","497","182","24","385.51","9252.24","Retail","TRUE"
"4860","2024-11-09","194","88","37","79.55","2943.35","Online","TRUE"
"4861","2026-05-19","415","3","20","216.79","4335.8","Direct","FALSE"
"4862","2026-03-25","441","22","30","870.34","26110.2","Online","TRUE"
"4863","2026-07-02","223","180","14","401.36","5619.04","Direct","TRUE"
"4864","2026-09-08","6","122","35","307.13","10749.55","Partner","TRUE"
"4865","2025-10-11","280","22","15","936.56","14048.4","Online","FALSE"
"4866","2025-07-18","38","165","16","787.14","12594.24","Direct","TRUE"
"4867","2025-02-04","171","98","10","574.83","5748.3","Direct","TRUE"
"4868","2025-09-29","288","76","27","1112.14","30027.78","Retail","TRUE"
"4869","2026-02-26","167","179","31","50.42","1563.02","Online","FALSE"
"4870","2025-10-04","345","11","29","169.53","4916.37","Online","TRUE"
"4871","2025-09-01","341","85","19","953.92","18124.48","Retail","FALSE"
"4872","2025-02-21","54","118","5","66.89","334.45","Partner","TRUE"
"4873","2026-06-23","300","119","23","602.98","13868.54","Partner","TRUE"
"4874","2026-01-22","252","46","39","1055.17","41151.63","Retail","TRUE"
"4875","2026-07-24","125","142","2","1168.92","2337.84","Direct","TRUE"
"4876","2026-03-16","124","168","27","45.44","1226.88","Retail","TRUE"
"4877","2025-05-22","48","99","26","149.73","3892.98","Retail","TRUE"
"4878","2025-06-25","486","169","6","169.01","1014.06","Retail","TRUE"
"4879","2025-03-14","318","97","7","352.18","2465.26","Online","TRUE"
"4880","2025-10-13","393","188","36","196.05","7057.8","Retail","TRUE"
"4881","2026-09-02","328","41","4","112.81","451.24","Retail","TRUE"
"4882","2024-12-29","401","91","25","34.46","861.5","Online","TRUE"
"4883","2026-01-14","79","13","24","425.19","10204.56","Online","FALSE"
"4884","2024-10-15","494","151","3","394.88","1184.64","Direct","TRUE"
"4885","2026-05-26","310","196","1","1113.05","1113.05","Retail","TRUE"
"4886","2025-08-31","141","138","23","48.28","1110.44","Online","TRUE"
"4887","2026-06-13","264","189","9","385.88","3472.92","Direct","TRUE"
"4888","2025-01-18","341","168","14","56.61","792.54","Direct","FALSE"
"4889","2026-04-12","311","92","14","641.59","8982.26","Retail","TRUE"
"4890","2026-01-22","205","176","1","346.43","346.43","Online","FALSE"
"4891","2025-08-18","155","108","4","307.87","1231.48","Retail","TRUE"
"4892","2025-11-12","109","147","37","381.84","14128.08","Direct","FALSE"
"4893","2025-04-26","274","127","21","213.97","4493.37","Partner","TRUE"
"4894","2026-05-01","250","37","3","193.34","580.02","Partner","TRUE"
"4895","2026-05-23","95","52","5","906.87","4534.35","Direct","TRUE"
"4896","2026-01-18","36","9","21","600.93","12619.53","Retail","TRUE"
"4897","2026-01-13","181","193","12","1179.06","14148.72","Partner","TRUE"
"4898","2025-06-27","99","196","39","460.09","17943.51","Partner","TRUE"
"4899","2025-12-17","103","189","39","316.68","12350.52","Retail","TRUE"
"4900","2026-06-23","487","89","33","1080.28","35649.24","Partner","TRUE"
"4901","2026-01-25","487","70","17","934.48","15886.16","Partner","TRUE"
"4902","2025-08-29","343","79","27","576.78","15573.06","Online","TRUE"
"4903","2025-11-07","238","121","15","256.2","3843","Partner","TRUE"
"4904","2025-04-09","490","123","1","521.72","521.72","Partner","TRUE"
"4905","2025-11-06","231","6","22","691.79","15219.38","Direct","TRUE"
"4906","2024-10-13","363","109","8","728.55","5828.4","Retail","TRUE"
"4907","2025-06-09","206","158","14","131.23","1837.22","Direct","TRUE"
"4908","2025-05-25","117","165","9","400.16","3601.44","Online","TRUE"
"4909","2025-08-24","462","83","14","577.45","8084.3","Direct","TRUE"
"4910","2024-12-24","143","116","4","971.22","3884.88","Partner","TRUE"
"4911","2025-10-24","271","2","32","1187.32","37994.24","Partner","TRUE"
"4912","2025-11-06","419","87","35","1013.85","35484.75","Partner","FALSE"
"4913","2025-11-16","180","128","7","241.65","1691.55","Direct","TRUE"
"4914","2026-01-14","482","31","22","1079.26","23743.72","Retail","TRUE"
"4915","2025-11-05","452","45","38","915.77","34799.26","Retail","TRUE"
"4916","2025-10-24","126","152","33","943.7","31142.1","Partner","TRUE"
"4917","2025-06-21","498","7","15","655.88","9838.2","Partner","TRUE"
"4918","2025-12-17","225","159","3","558.51","1675.53","Online","TRUE"
"4919","2025-05-13","63","18","6","1130.14","6780.84","Partner","TRUE"
"4920","2026-08-27","313","170","25","735.93","18398.25","Online","TRUE"
"4921","2026-05-28","299","82","7","455.47","3188.29","Retail","TRUE"
"4922","2026-05-10","205","124","38","868.18","32990.84","Online","TRUE"
"4923","2025-04-30","357","26","16","406.25","6500","Retail","TRUE"
"4924","2025-12-14","27","35","26","1198.29","31155.54","Online","FALSE"
"4925","2025-10-31","402","107","7","884.93","6194.51","Partner","FALSE"
"4926","2025-07-27","421","150","25","395.42","9885.5","Direct","TRUE"
"4927","2026-01-04","272","107","21","823.63","17296.23","Direct","TRUE"
"4928","2024-10-13","64","120","26","596.26","15502.76","Direct","FALSE"
"4929","2025-09-22","38","173","20","988.96","19779.2","Online","FALSE"
"4930","2026-08-15","240","179","35","93.38","3268.3","Online","TRUE"
"4931","2025-11-10","256","186","7","839.34","5875.38","Retail","TRUE"
"4932","2025-05-08","285","51","32","57.28","1832.96","Online","TRUE"
"4933","2026-03-18","388","94","32","13.67","437.44","Retail","FALSE"
"4934","2025-10-02","209","14","12","226.39","2716.68","Direct","TRUE"
"4935","2025-04-10","276","144","17","352.58","5993.86","Online","TRUE"
"4936","2025-09-02","171","22","29","1183.46","34320.34","Online","TRUE"
"4937","2026-07-31","474","89","6","409.66","2457.96","Online","TRUE"
"4938","2025-10-01","376","172","23","474.19","10906.37","Partner","TRUE"
"4939","2025-03-14","200","110","28","360.16","10084.48","Retail","FALSE"
"4940","2025-01-29","189","192","22","991.66","21816.52","Partner","TRUE"
"4941","2025-02-17","471","98","1","971.08","971.08","Direct","TRUE"
"4942","2026-03-10","382","35","27","973.08","26273.16","Partner","TRUE"
"4943","2025-12-14","212","197","3","642.77","1928.31","Partner","TRUE"
"4944","2025-04-28","453","27","6","1047.26","6283.56","Direct","TRUE"
"4945","2024-10-30","274","108","5","623.39","3116.95","Partner","TRUE"
"4946","2025-03-03","37","181","15","467.49","7012.35","Online","TRUE"
"4947","2026-07-09","210","2","13","622.34","8090.42","Partner","TRUE"
"4948","2025-02-22","60","83","35","724.92","25372.2","Retail","TRUE"
"4949","2025-04-09","306","121","29","212.92","6174.68","Retail","FALSE"
"4950","2026-08-10","406","33","30","529.7","15891","Retail","TRUE"
"4951","2025-10-09","191","148","17","737.38","12535.46","Retail","FALSE"
"4952","2026-03-20","276","54","5","642.92","3214.6","Retail","TRUE"
"4953","2025-01-18","228","125","4","159.12","636.48","Direct","TRUE"
"4954","2026-08-27","275","112","9","783.62","7052.58","Direct","FALSE"
"4955","2024-11-04","82","1","34","813.69","27665.46","Direct","TRUE"
"4956","2026-03-15","8","37","4","1133.79","4535.16","Direct","TRUE"
"4957","2026-01-06","26","118","30","839.91","25197.3","Retail","TRUE"
"4958","2025-04-26","315","48","17","106.33","1807.61","Retail","TRUE"
"4959","2025-04-16","78","8","17","410.48","6978.16","Online","TRUE"
"4960","2024-11-25","436","185","10","424.72","4247.2","Retail","TRUE"
"4961","2026-02-16","425","92","12","366.58","4398.96","Direct","TRUE"
"4962","2024-12-06","495","92","1","950.41","950.41","Direct","FALSE"
"4963","2025-11-23","149","92","35","292.51","10237.85","Retail","TRUE"
"4964","2026-07-24","83","74","11","798.07","8778.77","Direct","TRUE"
"4965","2026-02-09","222","126","27","764.48","20640.96","Partner","TRUE"
"4966","2025-06-15","88","67","3","105.71","317.13","Online","TRUE"
"4967","2025-02-08","130","100","3","982.55","2947.65","Online","TRUE"
"4968","2026-07-19","436","127","16","1199.28","19188.48","Direct","TRUE"
"4969","2024-12-06","477","173","37","252.6","9346.2","Direct","TRUE"
"4970","2026-01-15","210","194","5","750.83","3754.15","Partner","FALSE"
"4971","2024-11-15","155","31","33","926.85","30586.05","Partner","TRUE"
"4972","2026-05-04","3","142","4","694.13","2776.52","Direct","FALSE"
"4973","2025-10-31","305","38","33","122.08","4028.64","Online","TRUE"
"4974","2025-02-02","479","179","28","394.94","11058.32","Direct","TRUE"
"4975","2026-04-23","12","22","6","759.02","4554.12","Retail","TRUE"
"4976","2025-02-22","364","29","21","705.4","14813.4","Online","FALSE"
"4977","2025-04-10","147","56","2","1017.67","2035.34","Online","TRUE"
"4978","2026-04-28","171","128","1","1065","1065","Retail","TRUE"
"4979","2025-07-12","464","150","22","1037.69","22829.18","Direct","TRUE"
"4980","2025-07-27","354","144","24","999.41","23985.84","Partner","TRUE"
"4981","2026-01-28","20","122","11","51.86","570.46","Partner","TRUE"
"4982","2024-11-02","14","141","25","1150.71","28767.75","Retail","TRUE"
"4983","2026-06-30","188","89","17","191.04","3247.68","Partner","TRUE"
"4984","2025-10-22","364","183","13","172.77","2246.01","Online","TRUE"
"4985","2025-08-02","148","57","12","774.92","9299.04","Partner","TRUE"
"4986","2024-11-16","62","26","12","85.26","1023.12","Partner","TRUE"
"4987","2025-12-02","449","132","31","847.89","26284.59","Online","FALSE"
"4988","2025-10-04","431","104","5","450.62","2253.1","Online","TRUE"
"4989","2026-07-23","326","120","12","94.87","1138.44","Partner","TRUE"
"4990","2024-12-15","288","3","23","887.44","20411.12","Partner","TRUE"
"4991","2024-10-04","143","69","24","719.8","17275.2","Partner","TRUE"
"4992","2025-02-07","307","63","10","702.85","7028.5","Online","TRUE"
"4993","2024-09-26","466","36","25","1028.25","25706.25","Partner","TRUE"
"4994","2026-02-15","449","9","29","1137.62","32990.98","Retail","TRUE"
"4995","2026-08-26","196","17","29","1051.67","30498.43","Online","TRUE"
"4996","2025-03-14","120","152","31","636.79","19740.49","Direct","TRUE"
"4997","2025-08-04","426","34","18","589.88","10617.84","Direct","FALSE"
"4998","2025-01-02","379","112","30","857.31","25719.3","Partner","TRUE"
"4999","2026-06-02","195","67","7","955.5","6688.5","Partner","TRUE"
